,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN,component 1,component 2,component 3,K-means PCA,Segment
1900,SF002613650,"BLOEMFONTEIN AIRPOR, SF",-29.1,26.3,1354.0,2022-11-04,1.0,16.9,26.5,10.8,-0.6428075718941346,-1.002687854296908,1.1991281404918692,1,Wind
10264,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-10-31,0.0,15.9,26.1,10.6,0.14193348670349978,-1.9498306436749189,0.9212788716018723,1,Wind
6083,SF000508870,"WILLOWMORE, SF",-33.283,23.5,842.0,2022-10-31,0.0,14.3,24.6,9.8,2.34195850987317,-2.11614546381328,1.202148871901394,1,Wind
7514,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2023-04-09,0.0,21.9,30.3,0.0,-0.6858830107892161,-7.072094991534251,5.454538943510419,1,Wind
5221,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2022-10-22,0.0,13.8,16.5,11.3,8.23211716030115,1.2385236481333,-3.416448251601788,1,Wind
2602,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2022-08-06,0.0,12.2,20.0,3.7,9.6419715903718,-3.7505472183138964,2.572565263821939,1,Wind
982,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2023-04-12,0.0,16.6,23.5,6.0,4.038068169544691,-3.034031306316644,1.43483397189783,1,Wind
10918,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2022-08-10,0.0,12.7,24.5,7.0,4.365202207775386,-3.6768248536121124,3.1258659874168284,1,Wind
10166,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-07-25,0.0,10.1,22.0,3.0,9.24010997813933,-5.163053669016214,4.803833181281747,1,Wind
12285,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2022-10-17,0.0,16.1,19.5,14.0,3.6867792346308743,1.8999151284556544,-4.109233995538545,1,Wind
5035,SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819.0,2022-11-22,0.0,14.3,24.2,11.0,2.1013181451859166,-1.4297069893662642,0.4409566956537136,1,Wind
3337,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2022-07-04,0.0,12.9,18.0,8.1,8.896592230213527,-0.9152069645515523,-0.7858711068880602,1,Wind
4299,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-12-31,0.0,17.9,22.2,11.4,2.035098349076745,0.13752706401133116,-2.283734574969671,1,Wind
2185,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2022-11-03,1.0,17.2,24.0,13.0,0.1867004274902495,0.9172202786513574,-1.2243959823019923,1,Wind
75,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2022-09-15,0.0,17.2,26.5,8.1,0.4586230728309218,-2.9787613599883196,1.737645894070059,1,Wind
80,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2022-09-21,0.0,9.9,18.6,4.6,11.25905740476749,-3.3083158856996295,2.410513251900265,1,Wind
6858,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2022-08-16,0.0,15.3,23.2,8.7,3.5499426287543487,-1.9475806425004323,0.5766455612981616,1,Wind
2618,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2022-08-22,0.0,12.7,21.2,2.8,8.910927691645151,-4.475161203854956,3.3917985212274036,1,Wind
7034,SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2022-07-30,0.0,16.8,25.3,10.1,0.6396864016649806,-1.7305819728389515,0.365570218340471,1,Wind
6690,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2022-07-16,0.0,18.6,24.8,10.5,0.1199504036313526,-1.025972514419403,-0.834491266119189,1,Wind
5356,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2023-03-07,74.9,13.3,21.2,10.3,7.274908041278191,58.79006171870444,43.72720354832677,1,Wind
3917,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2022-09-04,0.0,17.2,26.2,10.1,-0.23136850152094318,-1.959847458701016,0.6560890110588146,1,Wind
3197,SF004322370,"VRYBURG, SF",-26.95,24.633,1234.0,2022-09-05,0.0,15.9,30.8,4.2,-0.5971213340762217,-6.486887400263054,6.290647686733718,1,Wind
2876,SF002146700,"SPRINGBOK, SF",-29.667,17.9,1007.0,2022-07-28,0.0,11.9,19.1,7.2,8.851384903658394,-1.8978944134936115,0.6150307782511415,1,Wind
8805,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2023-03-21,0.0,16.1,25.4,8.0,1.8168771412350133,-2.8634205225570115,1.6867558907891251,1,Wind
995,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2022-07-21,0.0,19.2,23.5,10.7,0.8088643432378441,-0.3737241247767741,-1.8437600456848213,1,Wind
9627,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-04-10,0.3,15.8,21.5,10.6,3.8154234855792186,-0.16008009331002082,-1.207238705878834,1,Wind
11520,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-09-24,0.0,17.9,30.3,2.3,-0.13245405938238425,-6.797313233657969,6.073976255366426,1,Wind
12312,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2022-11-16,0.5,17.0,21.3,14.5,1.6864942111751364,2.08860153757314,-3.508301420908771,1,Wind
5249,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2022-11-19,0.0,16.4,19.2,14.1,3.75544482728252,2.106577746976417,-4.435276038710786,1,Wind
2582,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2022-07-17,0.0,13.6,21.7,6.5,6.438905849317449,-2.774938603915842,1.5496296392378508,1,Wind
8343,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2022-08-14,0.0,7.4,23.3,2.4,9.586327525380113,-6.40769319083212,6.88457052407357,1,Wind
4268,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-11-28,0.0,16.8,20.7,11.1,3.801180981130847,0.2977435907688735,-2.445882344356758,1,Wind
11884,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2023-02-27,0.0,21.7,25.4,0.0,3.256134807445548,-5.438593635639046,3.0386054259596404,1,Wind
9445,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2022-09-28,0.0,17.2,28.2,5.8,0.18440676607722228,-4.612999306146574,3.6728438228396465,1,Wind
10664,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2022-08-26,0.0,12.7,24.9,2.9,5.949099638304125,-5.692214811523602,5.2333508703862375,1,Wind
8547,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2022-07-06,0.0,7.2,18.1,-1.6,15.617506319279862,-6.504832727024388,6.172513309832372,1,Wind
8344,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2022-08-15,0.0,5.6,15.6,-2.2,18.512868287405936,-6.23817693128677,5.850271689795744,1,Wind
5376,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2023-03-27,0.0,13.9,17.5,10.9,7.588949364622484,0.7333815619677639,-2.762668525886919,1,Wind
8947,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2022-10-31,0.0,13.5,22.8,10.9,3.574557015408598,-1.1535294466371082,0.1104485356392224,1,Wind
7899,SF000981900,"CRADOCK, SF",-32.167,25.617,102.0,2022-10-15,0.0,15.4,25.5,12.9,-0.2482767608812918,-0.7884451466711694,-0.2417304874698436,1,Wind
4288,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-12-20,13.0,14.2,23.7,10.7,3.035875266370507,8.947788232364163,8.016322409752341,1,Wind
3713,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2022-10-04,0.0,12.6,20.9,4.9,8.215086177182503,-3.429901745501006,2.3059974192761183,1,Wind
10886,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2022-07-09,0.0,12.8,25.0,3.1,5.737194414585033,-5.615214507864523,5.149349814756113,1,Wind
8102,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2022-08-15,0.0,6.0,15.3,-3.2,19.05057591183783,-6.516119002061783,5.9927127299503455,1,Wind
11693,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2022-08-20,22.1,11.4,16.3,8.2,11.410812497552703,17.037105217187218,11.936330207195615,1,Wind
4166,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-08-02,0.0,9.4,21.2,0.9,11.126478544670622,-5.988705308247141,5.665781391017496,1,Wind
11450,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-07-10,0.0,9.7,20.3,1.9,11.25105647279391,-5.164818197062071,4.6157660614218585,1,Wind
6238,SF000068994,"MARION ISLAND, SF",-46.883,37.867,21.0,2022-07-03,14.0,1.5,14.5,0.2,20.31614293691777,5.599409892011252,14.141609039290639,1,Wind
12400,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-02-21,0.0,16.1,20.5,12.6,3.54727279967785,0.9170335539047227,-2.9490357379382317,1,Wind
8302,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2022-07-04,0.0,10.3,18.7,5.3,10.69414832804517,-2.9437449474571804,1.9678537615808132,1,Wind
4144,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-07-11,0.0,9.4,18.5,4.6,11.54020128637735,-3.3715857875379536,2.5703852046475935,1,Wind
1828,SF002613650,"BLOEMFONTEIN AIRPOR, SF",-29.1,26.3,1354.0,2022-08-24,0.0,11.8,24.8,0.1,7.689058452813179,-7.1165317082285595,6.861810313411182,1,Wind
4949,SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819.0,2022-07-27,0.8,6.6,15.5,3.6,15.52268315798157,-2.713566590138875,3.155573758836197,1,Wind
563,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2022-09-20,0.0,20.1,25.3,9.1,-0.23260738551901158,-1.5459893519112422,-0.5621199447278898,1,Wind
11426,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2023-03-29,0.0,16.7,31.0,6.9,-2.3290892066911915,-5.162008651880294,4.801818182391975,1,Wind
5303,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2023-01-12,0.0,15.2,18.1,12.3,5.941594720580886,1.423397703461936,-3.654780305035509,1,Wind
4715,SFM00068461,"BETHLEHEM, SF",-28.248,28.336,1695.0,2022-08-10,0.0,11.9,24.1,0.6,7.968575892225478,-6.628998633356621,6.230326520497988,1,Wind
1285,SFM00068591,"MARGATE, SF",-30.85,30.333,154.0,2022-09-12,0.0,15.6,22.0,13.8,2.01182559001987,0.8575645476531119,-2.529828266521007,1,Wind
996,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2022-07-22,0.0,17.3,21.0,8.8,4.4277838377027265,-0.7612462694058294,-1.4359521395226802,1,Wind
12375,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-01-25,0.0,16.2,22.1,13.1,2.014446903522479,0.6195334130873121,-2.406912681696212,1,Wind
7657,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2022-11-18,0.0,16.3,20.3,10.7,4.5039943083955825,0.15356567286794232,-2.2533940000923436,1,Wind
7522,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2022-07-06,0.0,12.1,17.5,0.0,13.366190006830761,-4.612289390142565,3.0567691109047863,1,Wind
11212,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-08-22,0.0,10.7,22.0,0.2,10.294232220476868,-6.329297102320171,5.850623996572953,1,Wind
7301,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2022-07-14,0.0,7.9,21.0,1.5,11.613197398169483,-5.937691413367649,5.9178803153732735,1,Wind
10181,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-08-09,0.0,16.6,27.1,7.7,0.41393030586152935,-3.4837384234756685,2.4825777532919004,1,Wind
7688,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2022-12-19,0.0,17.9,20.8,0.0,8.418653702715185,-4.608780738198531,2.29421909259759,1,Wind
9384,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2022-07-29,0.0,13.6,24.3,11.2,2.2131670739161513,-1.5085495349573295,0.6943929800127226,1,Wind
11789,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2022-11-24,0.0,19.3,23.7,0.0,5.566955382387018,-5.325880241358218,3.1834689052470933,1,Wind
857,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2022-10-28,3.0,12.4,29.0,10.5,-0.5971108538634975,-1.2756487602899436,5.6889208114342535,1,Wind
2870,SF002146700,"SPRINGBOK, SF",-29.667,17.9,1007.0,2022-07-22,0.0,16.3,23.2,12.4,1.4314391990156266,-0.05721829168997539,-1.5628349119194265,1,Wind
5421,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2022-07-29,0.0,14.6,25.8,10.1,1.1360226392554804,-2.3298092029919197,1.5486548270399754,1,Wind
11981,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2022-08-22,0.0,11.5,23.3,-0.2,9.131386932417955,-6.800472332220873,6.362225204034964,1,Wind
7078,SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2022-09-12,0.0,22.0,33.7,0.0,-3.4054685150323762,-8.213098519440498,7.147256357371658,1,Wind
6469,SF000068994,"MARION ISLAND, SF",-46.883,37.867,21.0,2023-02-20,15.0,12.0,15.1,9.4,11.360497420301048,12.453254948410837,6.336292885820234,1,Wind
12277,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2022-10-09,0.0,15.4,19.4,13.2,4.419415327688648,1.4310772085214913,-3.493611616284491,1,Wind
5284,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2022-12-24,0.0,13.6,19.4,9.7,6.769034491542799,-0.5234761650932813,-1.1095415759551335,1,Wind
10147,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-07-06,0.0,9.1,20.3,2.3,11.308595250463117,-5.098396681108024,4.683148520658983,1,Wind
4039,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2023-01-06,19.1,13.6,18.5,10.0,7.869856427231254,15.14799340246651,9.530163497427825,1,Wind
8358,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2022-08-29,0.0,14.9,26.8,5.5,2.3573230904762834,-4.720678932207261,4.067878448182135,1,Wind
11971,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2022-08-12,0.0,15.3,27.6,5.4,1.6113849327863343,-4.961638452349224,4.353794742593281,1,Wind
11994,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2022-09-04,0.0,21.3,31.8,0.0,-1.6250304413876604,-7.700955312617086,6.473012719690449,1,Wind
6880,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2022-09-07,0.0,17.8,23.4,12.7,0.5278474630142408,0.30420103243675023,-2.23274881422333,1,Wind
2890,SF002146700,"SPRINGBOK, SF",-29.667,17.9,1007.0,2022-08-11,0.0,15.4,21.8,10.9,3.5936162666317415,-0.44208389023786837,-1.2012289942937513,1,Wind
2345,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2023-04-12,0.0,15.6,23.3,8.7,3.3497372852568215,-1.9232714529746437,0.5011329435481163,1,Wind
1791,SF002613650,"BLOEMFONTEIN AIRPOR, SF",-29.1,26.3,1354.0,2022-07-18,0.0,8.1,21.7,-2.4,12.787125263264908,-7.9248644693498225,8.00123724470568,1,Wind
11174,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-07-15,0.0,10.0,19.3,-0.3,12.936646630588555,-5.773228430067199,5.000288713118113,1,Wind
12294,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2022-10-26,0.0,14.5,19.3,11.4,5.696182050528223,0.4650194440456637,-2.3293910376463507,1,Wind
12405,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-02-26,0.0,14.8,20.8,11.7,4.253853570923446,0.1489600680379784,-1.829805928270133,1,Wind
7678,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2022-12-09,0.0,21.4,26.6,0.0,2.4319721786656916,-5.906617251424032,3.777461045406112,1,Wind
5022,SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819.0,2022-10-24,19.1,14.8,24.0,8.1,3.930425674632667,12.633811983240548,12.71251249080239,1,Wind
11447,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-07-07,0.0,5.8,19.2,-2.5,15.734176068949393,-7.565441600591519,7.7421338649661395,1,Wind
2330,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2023-03-28,0.0,17.3,26.2,8.6,0.42295036692710525,-2.627755800888442,1.3102676401403779,1,Wind
8309,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2022-07-11,0.0,10.7,15.1,-1.7,16.61132720135189,-4.844889806487471,3.2118572914422394,1,Wind
12003,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2022-09-13,0.0,14.0,26.4,0.5,5.352697115645276,-7.050770282987256,6.56458423862041,1,Wind
8677,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2022-11-13,0.0,16.2,23.4,11.0,1.9627823237510025,-0.7865251908530544,-0.7686680647875019,1,Wind
11157,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-04-09,0.0,15.2,20.6,9.0,5.5001902148644275,-0.9421544064695689,-0.8471324339120855,1,Wind
10394,SF003605120,"TAUNG, SF",-27.55,24.767,1100.0,2022-07-25,0.0,5.6,21.2,-3.0,14.470759926315884,-8.51616945787892,9.0791403270744,1,Wind
10172,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-07-31,0.0,9.9,16.8,4.9,12.538455431189172,-2.5564643250566186,1.3527666671584062,1,Wind
6371,SF000068994,"MARION ISLAND, SF",-46.883,37.867,21.0,2022-11-14,0.0,6.2,12.1,-0.4,20.194220679579903,-4.101812593331203,2.975640262801893,1,Wind
2640,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2022-09-13,0.0,13.3,23.3,1.7,7.522875115234967,-5.579133570172707,4.720937346724493,1,Wind
992,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2022-07-18,0.0,18.3,24.2,4.4,3.539615187957833,-3.675003015827803,1.8177465006609639,1,Wind
10151,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-07-10,0.0,11.4,22.3,8.0,6.161656413074704,-2.7209090146681323,2.0873823361030275,1,Wind
11451,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-07-15,0.0,6.4,21.5,-3.2,14.00325158321336,-8.554374071903649,8.987629914200268,1,Wind
6400,SF000068994,"MARION ISLAND, SF",-46.883,37.867,21.0,2022-12-13,0.0,10.9,22.9,6.3,6.678644096219469,-3.8021425938970808,3.3936450515290724,1,Wind
6498,SF000068994,"MARION ISLAND, SF",-46.883,37.867,21.0,2023-03-22,85.1,8.2,12.4,3.3,19.798726597046684,65.72394713096017,50.63927619708438,1,Wind
11508,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-09-12,0.0,11.4,25.9,4.1,5.131394262740615,-5.7368672723102785,5.734863758063195,1,Wind
7614,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2022-10-06,0.0,15.4,21.3,7.8,5.423499432452264,-1.6920278054330935,-0.017220438424053398,1,Wind
10632,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2022-07-25,0.0,8.6,19.9,-0.2,12.984111970233755,-6.204918776690125,5.850538480135682,1,Wind
10613,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2022-07-06,0.0,6.8,21.6,-1.8,13.114108042322401,-7.869021741100814,8.220003218810056,1,Wind
11306,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-11-27,0.0,18.1,25.5,10.0,0.002310040443715716,-1.5914270139164122,-0.03428880321142949,1,Wind
9953,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2022-10-01,0.0,16.2,24.0,12.7,0.7025705499387164,-0.21227593972162642,-1.2517158257697945,1,Wind
779,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2022-08-04,0.0,14.6,21.1,10.4,4.70054921921901,-0.58813315300147,-0.9888569153323693,1,Wind
5035,SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819.0,2022-11-22,0.0,14.3,24.2,11.0,2.1013181451859166,-1.4297069893662642,0.4409566956537136,1,Wind
9934,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2022-09-12,4.1,10.9,17.9,5.1,11.288250224691842,0.6231215548591422,3.8118039803573502,1,Wind
11804,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2022-12-09,0.0,24.1,31.5,0.0,-2.521777365973213,-7.053109703412541,5.138902875490854,1,Wind
61,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2022-09-01,0.0,14.2,19.1,9.3,6.947888322860679,-0.48750204421828136,-1.3300031894298956,1,Wind
5332,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2023-02-11,1.0,11.1,16.3,8.7,10.714462131430356,0.3865589631459276,-0.5842407734542804,1,Wind
3614,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2023-04-07,0.0,16.7,19.3,0.0,10.086247976324614,-4.330566827928516,2.034979331393102,1,Wind
6564,SF001485170,"JAMESTOWN, SF",-31.117,26.8,1603.0,2022-09-14,0.0,17.8,22.6,1.2,6.484936807845454,-4.692723956654115,2.6977870482578834,1,Wind
6575,SF001485170,"JAMESTOWN, SF",-31.117,26.8,1603.0,2022-10-04,0.0,13.5,29.3,7.9,-0.1577065709698699,-4.746878974620477,4.8198801372817535,1,Wind
11176,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-07-17,0.0,10.8,22.1,2.3,9.202262022585773,-5.381604447425745,4.8845690986079005,1,Wind
2609,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2022-08-13,0.0,8.3,18.7,3.0,12.568875520008277,-4.387348074709536,3.8791964996432906,1,Wind
8190,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2022-11-20,0.0,13.1,25.8,7.9,2.7620842767708136,-3.63018463624002,3.202675341170562,1,Wind
6635,SF001485170,"JAMESTOWN, SF",-31.117,26.8,1603.0,2023-01-07,0.0,11.5,16.7,6.6,11.182318106781445,-1.4316062228237987,-0.16234046702330035,1,Wind
4977,SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819.0,2022-08-31,0.0,5.5,19.3,-7.1,17.907469961468454,-9.766006556257327,10.055198028387236,1,Wind
12407,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-02-28,0.0,15.3,18.4,12.8,5.433136796702895,1.5696119889037239,-3.7760002504899166,1,Wind
12213,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2022-08-06,0.3,13.7,18.0,10.5,7.469511116441669,0.5796222771909714,-2.0609652680744444,1,Wind
12430,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-03-30,0.0,15.8,19.8,13.1,3.988667315314814,1.3266452041515886,-3.4118008608568595,1,Wind
11556,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-11-12,41.9,17.7,25.4,12.9,0.06371778338392994,33.09703995209764,23.390575423889292,1,Wind
6880,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2022-09-07,0.0,17.8,23.4,12.7,0.5278474630142408,0.30420103243675023,-2.23274881422333,1,Wind
5173,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2022-09-04,0.5,8.6,13.8,3.4,16.137160254101435,-2.0745338265705584,1.3608631877297153,1,Wind
3422,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2022-09-27,0.0,14.3,20.5,8.2,6.3137648460345295,-1.4499530387162665,-0.14715071966075044,1,Wind
3585,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2023-03-09,0.0,17.4,20.3,0.0,9.01498772964116,-4.535523124264793,2.249985506361401,1,Wind
837,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2022-10-08,0.0,18.4,27.3,8.9,-1.0279421198108822,-2.6514448118739247,1.2683098705439502,1,Wind
5004,SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819.0,2022-09-30,3.0,15.7,23.9,11.8,1.4839279008932038,1.7036656908585333,1.0911356382364261,1,Wind
4732,SFM00068461,"BETHLEHEM, SF",-28.248,28.336,1695.0,2022-08-27,0.0,15.8,26.1,3.2,3.6100242341137916,-5.360428578326741,4.398826135562859,1,Wind
7308,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2022-07-22,0.0,12.6,20.2,5.9,8.303476839816232,-2.7327194606707703,1.484573861668163,1,Wind
7298,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2022-07-09,0.0,10.3,23.4,2.9,8.102325140587538,-5.647765175128802,5.480267119165446,1,Wind
4326,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2023-01-30,2.0,13.9,16.5,9.6,9.034634838311161,2.07339331378318,-1.4926454941023486,1,Wind
3905,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2022-08-23,0.0,14.0,23.6,7.1,4.501960327839546,-3.070567399870582,2.071868960782901,1,Wind
2367,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2022-07-22,0.0,12.6,27.3,3.7,3.727874362128007,-6.164252956528929,6.128772680276527,1,Wind
8850,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2022-07-23,0.0,11.8,27.2,8.8,1.7681463833920317,-3.948842352467497,4.047565427147079,1,Wind
11180,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-07-21,0.0,6.8,17.7,-0.3,15.492423821650325,-5.85048976397953,5.533615917140577,1,Wind
3754,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2022-11-17,0.0,17.3,25.2,11.1,0.05294550104370577,-1.1407891808854675,-0.36059336828541916,1,Wind
3716,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2022-10-07,0.0,15.4,25.8,6.4,2.5260792259832177,-3.8695251429895543,2.9289012852820173,1,Wind
3162,SF004322370,"VRYBURG, SF",-26.95,24.633,1234.0,2022-08-01,0.0,12.7,24.1,5.0,5.606776536430456,-4.4568156022983105,3.8502381772069203,1,Wind
1784,SF002613650,"BLOEMFONTEIN AIRPOR, SF",-29.1,26.3,1354.0,2022-07-11,0.0,5.4,18.1,-2.2,16.62386841729253,-7.130434617174686,7.21029064344,1,Wind
546,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2022-09-01,0.0,16.4,20.9,5.0,6.63093474388126,-2.643822298339916,0.6567461678890683,1,Wind
8105,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2022-08-18,0.0,16.3,23.3,8.6,3.1127716110306083,-1.8327348731036819,0.2522991574963077,1,Wind
3671,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2022-08-23,0.0,14.6,29.9,4.8,0.36024173561351164,-6.157989640469923,6.101202582871064,1,Wind
